m_75_79_yrs, uw_care_oth_chld_wo_pay_pc, obp_america_pc, fam_type_cpl_non_dep_chld, m_5_9_yrs, bd_stnd_dth_rate, psq_postgrad_deg_pc, m_tot, uw_care_own_oth_chld_wo_pay_pc, f_50_54_yrs, mtw_tot_empl, f_75_79_yrs, mtw_1_meth_tot, p_15_19_yrs, f_55_59_yrs, p_med_age, year, psq_grad_dip_cert_pc, disable_p_liv_priv_dwell_pc, att_preschl_15_hrs_less, psq_adv_dip_dip_pc, f_45_49_yrs, f_35_39_yrs, internet_access_dial_up_pc, p_20_24_yrs, p_85_yrs_plus_pc, p_15_24_yrs_pc, disable_p_liv_priv_dwell, m_med_age, p_45_49_yrs, m_65_69_yrs, obp_se_asia_pc, obp_sth_east_europe_pc, m_15_19_yrs, f_40_44_yrs, m_0_4_yrs, rime_departures, oep_sal_wrk_pc, f_25_29_yrs, internet_access_tot_connected_pc, enrl_preschl_prog_tot, p_35_39_yrs, m_30_34_yrs, obp_sth_cntrl_asia_pc, hhold_type_fam, p_25_29_yrs, prop_indig_ppl_pc, rime_net_migrtn, p_80_84_yrs, fam_type_opf_non_dep_chld, fam_avg_size, p_55_59_yrs, uw_prov_care_hpl_assist_oth_pc, p_tot, m_60_64_yrs, p_5_9_yrs, psq_bach_deg_pc, m_55_59_yrs, p_25_34_yrs_pc, mtw_oth_wrk_meth_ns, p_85_yrs_and_over, m_10_14_yrs, mtw_1_meth_bicycle, oep_inad_desc_ns_pc, enrl_preschl_prog_preschl_daycare, mtw_more_1_meth_tot, m_80_84_yrs, m_25_29_yrs, mtw_oth_emp_not_go_to_wrk, fam_type_oth_fam, bd_tot_fert_rate, p_30_34_yrs, mtw_1_meth_oth, uw_volunt_wrk_org_grp_pc, fam_type_tot, fam_type_cpl_chld_u15_dep_stu, enrl_preschl_prog_5_yrs, p_45_54_yrs_pc, mtw_1_meth_bus, f_70_74_yrs, hhold_type_group, m_50_54_yrs, p_0_4_yrs, hhold_type_tot, oep_mach_oper_driv_pc, f_20_24_yrs, pop_density, p_75_79_yrs, p_10_14_yrs, att_preschl_15_hrs_more, obp_nw_europe_pc, obp_tot_pc, fam_type_cpl_wo_chld, f_10_14_yrs, obp_ne_asia_pc, p_50_54_yrs, oep_lab_pc, bd_births, oep_cler_admin_wrk_pc, f_30_34_yrs, oep_manager_pc, m_45_49_yrs, obp_sub_saharan_africa_pc, p_70_74_yrs, sa3_name_2011, f_60_64_yrs, internet_access_other_pc, uw_care_own_chld_wo_pay_pc, p_40_44_yrs, m_85_yrs_and_over, psq_pop_15_yrs_plus_pc, p_55_64_yrs_pc, m_70_74_yrs, bd_deaths, enrl_preschl_prog_preschl, p_tot_wrk_age_pop_pc, fam_type_opf_chld_u15_dep_stu, mtw_1_meth_car, psq_inad_desc_ns_pc, p_75_84_yrs_pc, oep_prof_pc, mtw_1_meth_walk_ono, psq_cert_pc, m_35_39_yrs, spk_lang_oth_eng_pc, p_35_44_yrs_pc, oep_comm_pers_serv_wrk_pc, rime_arrivals, enrl_preschl_prog_1_more_type, m_40_44_yrs, p_65_74_yrs_pc, p_0_14_yrs_pc, f_85_yrs_and_over, obp_nrth_afric_mid_east_pc, hhold_avg_size, f_80_84_yrs, obp_oceania_antar_pc, m_20_24_yrs, mtw_1_meth_motorbike_or_scooter, f_5_9_yrs, mtw_oth_wrk_home, enrl_preschl_prog_4_yrs, f_0_4_yrs, internet_access_broadband_pc, f_tot, sa3_code_2011, f_15_19_yrs, hhold_type_lone_pers, p_60_64_yrs, f_med_age, f_65_69_yrs, p_65_69_yrs, mtw_1_meth_train_or_tram, oep_tech_trade_wrk_pc
135,null,null,null,1693,8.3,null,20521,null,1144,null,143,null,2193,1071,31,"2014",null,null,220,null,1221,1485,null,2920,0.5,13.1,null,32,2674,503,null,null,1123,1379,1472,3136,null,2032,null,542,3143,2050,null,null,4176,null,-320,222,null,null,2152,null,39099,834,3276,null,1081,20.6,null,181,1414,null,null,20,null,122,2144,null,null,2.4,3875,null,null,null,null,14,13.1,null,209,null,1285,2913,null,null,1362,0.1,278,2873,254,null,null,null,1459,null,2429,null,749,null,1825,null,1453,null,494,"Kimberley",588,null,null,2991,99,null,9.1,285,201,509,71.5,null,null,null,1.3,null,null,null,1658,null,15.7,null,2816,13,1612,3.5,23.2,82,null,null,100,null,1558,null,1583,null,526,1441,null,18578,"50804",1070,null,1422,31,384,887,null,null
708,null,null,null,1945,5.9,null,30012,null,1949,null,693,null,3795,1904,38,"2014",null,null,224,null,1966,1803,null,3318,1.5,12.2,null,39,4148,1373,null,null,1971,2019,1955,3622,null,1829,null,801,3729,1931,null,null,4007,null,-305,1004,null,null,4033,null,58183,1651,3978,null,2129,13.3,null,848,1999,null,null,43,null,477,2178,null,null,2.2,3754,null,null,null,null,24,14.2,null,938,null,2150,3844,null,null,1582,0.1,1401,4065,539,null,null,null,2066,null,4099,null,777,null,1823,null,2182,null,1974,"Mid West",1573,null,null,4321,363,null,12.5,1036,373,685,66.0,null,null,null,4.1,null,null,null,1926,null,13.8,null,3317,72,2302,7.9,20.4,485,null,null,527,null,1736,null,2033,null,778,1889,null,28171,"50805",1824,null,3224,38,1268,2641,null,null
101,null,null,null,2126,6.4,null,42915,null,1538,null,94,null,2714,1076,33,"2014",null,null,411,null,1571,2262,null,4919,0.1,11.3,null,35,5370,637,null,null,1456,2076,2408,6292,null,3336,null,968,6741,5386,null,null,8951,null,-610,85,null,null,3713,null,67503,1466,4068,null,2637,25.5,null,96,1632,null,null,42,null,35,5615,null,null,2.0,8230,null,null,null,null,20,15.2,null,133,null,3333,4462,null,null,1982,0.1,195,3202,498,null,null,null,1570,null,4871,null,1045,null,2844,null,3799,null,352,"Pilbara",483,null,null,6676,49,null,8.4,219,124,882,80.2,null,null,null,0.4,null,null,null,4479,null,19.9,null,5682,45,4600,1.9,17.4,47,null,null,50,null,2937,null,1942,null,943,2054,null,24588,"50806",1258,null,1949,30,272,909,null,null
989,null,null,null,2055,5.4,null,29438,null,2211,null,1032,null,3827,2128,42,"2014",null,null,171,null,2126,1836,null,2859,2.1,11.2,null,41,4094,1741,null,null,2004,2023,1891,3117,null,1641,null,768,3517,1609,null,null,3207,null,337,1401,null,null,4165,null,59931,1900,4126,null,2037,11.0,null,1273,2041,null,null,17,null,633,1566,null,null,2.1,3401,null,null,null,null,17,14.0,null,1412,null,2112,3790,null,null,1317,1.6,2021,4042,556,null,null,null,2001,null,4323,null,672,null,1792,null,1968,null,2696,"Albany",1944,null,null,3932,476,null,13.4,1284,445,719,62.0,null,null,null,5.7,null,null,null,1681,null,12.4,null,3454,32,1909,10.2,20.0,797,null,null,768,null,1542,null,2071,null,750,1899,null,30493,"50901",1823,null,3844,42,1672,3413,null,null
925,null,null,null,1917,5.6,null,29161,null,2208,null,855,null,2986,2061,43,"2014",null,null,212,null,1944,1578,null,2805,1.8,10.2,null,43,3934,1817,null,null,1600,1893,1874,4235,null,1440,null,785,3201,1555,null,null,3050,null,-74,1165,null,null,4266,null,56607,2068,3807,null,2205,10.8,null,992,1897,null,null,22,null,558,1610,null,null,2.5,3090,null,null,null,null,24,14.9,null,1155,null,2316,3562,null,null,1221,0.5,1780,3709,548,null,null,null,1812,null,4524,null,729,null,1535,null,1990,null,2540,"Wheat Belt - North",1942,null,null,3733,397,null,14.6,1385,386,734,62.9,null,null,null,5.2,null,null,null,1623,null,12.2,null,4161,31,1840,10.6,19.6,595,null,null,607,null,1584,null,1890,null,764,1688,null,27446,"50902",1386,null,4010,43,1636,3453,null,null
321,null,null,null,755,6.0,null,11430,null,702,null,358,null,1024,735,42,"2014",null,null,78,null,683,613,null,960,1.9,9.2,null,42,1557,637,null,null,558,710,761,1685,null,598,null,341,1295,775,null,null,1291,null,-331,410,null,null,1641,null,21514,802,1494,null,906,12.4,null,414,654,null,null,9,null,196,693,null,null,2.7,1385,null,null,null,null,8,14.5,null,439,null,862,1467,null,null,463,0.4,679,1276,242,null,null,null,622,null,1564,null,315,null,610,null,874,null,912,"Wheat Belt - South",665,null,null,1513,181,null,14.4,473,156,317,63.7,null,null,null,5.1,null,null,null,682,null,13.1,null,1354,14,803,9.7,19.7,233,null,null,214,null,497,null,739,null,332,706,null,10084,"50903",466,null,1467,42,528,1165,null,null
150,null,null,null,684,7.7,null,8108,null,585,null,151,null,1271,573,36,"2014",null,null,93,null,535,554,null,909,1.0,13.3,null,35,1062,407,null,null,631,553,659,1393,null,527,null,314,1060,509,null,null,969,null,-123,190,null,null,1105,null,16389,471,1334,null,532,12.1,null,159,664,null,null,null,null,99,442,null,null,2.6,1020,null,null,null,null,166,13.2,null,237,null,512,1325,null,null,463,93.0,301,1262,218,null,null,null,598,null,1097,null,272,null,511,null,527,null,510,"Brighton",495,null,null,1080,69,null,12.6,273,115,314,64.3,null,null,null,3.0,null,null,null,506,null,13.1,null,1270,null,527,7.8,23.9,90,null,null,91,null,446,null,650,null,153,666,null,8281,"60101",640,null,966,36,362,769,null,null
730,null,null,null,1752,6.4,null,25755,null,1893,null,912,null,3225,1809,41,"2014",null,null,154,null,1674,1499,null,2794,2.3,11.6,null,40,3300,1455,null,null,1703,1876,1756,2938,null,1422,null,705,3056,1562,null,null,3001,null,88,1274,null,null,3576,null,51791,1585,3253,null,1767,12.0,null,1191,1577,null,null,45,null,573,1579,null,null,2.1,3229,null,null,null,null,349,13.4,null,1214,null,1763,3340,null,null,1288,194.7,1642,3008,550,null,null,null,1431,null,3656,null,655,null,1667,null,1626,null,2310,"Hobart - North East",1720,null,null,3631,413,null,13.3,1096,443,642,63.3,null,null,null,5.6,null,null,null,1557,null,12.9,null,3026,17,1755,10.3,18.5,778,null,null,701,null,1506,null,1501,null,359,1584,null,26036,"60102",1522,null,3305,43,1545,3000,null,null
762,null,null,null,1700,7.0,null,25765,null,1845,null,916,null,3483,1752,39,"2014",null,null,134,null,1752,1480,null,3452,2.4,13.2,null,38,3353,1271,null,null,1793,1681,1841,3700,null,1734,null,717,2994,1689,null,null,3517,null,-239,1347,null,null,3407,null,52369,1372,3255,null,1655,13.1,null,1252,1549,null,null,13,null,552,1783,null,null,2.2,3348,null,null,null,null,339,13.4,null,1150,null,1830,3546,null,null,1705,311.2,1678,3060,577,null,null,null,1511,null,3675,null,711,null,1659,null,1601,null,2123,"Hobart - North West",1465,null,null,3393,421,null,11.9,973,517,696,63.9,null,null,null,5.8,null,null,null,1514,null,12.2,null,3461,7,1712,9.1,18.8,831,null,null,795,null,1747,null,1555,null,381,1705,null,26604,"60103",1690,null,2837,41,1378,2649,null,null
435,null,null,null,1251,6.4,null,15874,null,1248,null,473,null,2146,1205,40,"2014",null,null,99,null,1041,986,null,1765,1.8,12.0,null,38,1969,839,null,null,1076,1182,1129,2096,null,866,null,490,1924,911,null,null,1798,null,144,689,null,null,2258,null,32475,1037,2445,null,1053,11.3,null,593,1156,null,null,52,null,283,932,null,null,2.1,1881,null,null,null,null,259,13.4,null,650,null,1124,2137,null,null,821,98.9,908,2244,386,null,null,null,1088,null,2372,null,437,null,970,null,928,null,1286,"Hobart - South and West",1091,null,null,2181,203,null,13.5,636,260,426,62.9,null,null,null,4.9,null,null,null,938,null,12.6,null,2240,11,999,9.4,21.0,390,null,null,406,null,944,null,1194,null,230,1008,null,16601,"60104",1070,null,2128,41,912,1751,null,null
649,null,null,null,1238,6.5,null,25247,null,1775,null,669,null,3072,1750,39,"2014",null,null,104,null,1634,1599,null,5214,2.4,16.3,null,37,3205,1165,null,null,1570,1665,1243,4199,null,2015,null,532,3082,1610,null,null,4246,null,-221,1099,null,null,3511,null,50757,1593,2372,null,1761,14.7,null,1223,1307,null,null,41,null,447,2231,null,null,1.5,3205,null,null,null,null,264,13.4,null,837,null,1803,2456,null,null,2498,815.7,1318,2458,409,null,null,null,1151,null,3578,null,471,null,1595,null,1571,null,1701,"Hobart Inner",1666,null,null,3264,397,null,13.3,864,423,485,70.2,null,null,null,4.8,null,null,null,1483,null,12.5,null,3978,3,1599,8.3,14.4,826,null,null,652,null,2716,null,1134,null,267,1213,null,25510,"60105",1502,null,3259,40,1329,2494,null,null
207,null,null,null,463,6.4,null,7773,null,618,null,208,null,1021,549,42,"2014",null,null,46,null,545,484,null,831,1.7,12.0,null,41,1082,484,null,null,549,558,519,1078,null,391,null,204,893,460,null,null,763,null,138,301,null,null,1113,null,15462,530,965,null,564,11.1,null,270,511,null,null,6,null,130,372,null,null,2.3,955,null,null,null,null,92,15.1,null,313,null,640,987,null,null,348,22.3,415,1016,150,null,null,null,505,null,1258,null,196,null,495,null,537,null,629,"Sorell - Dodges Ferry",500,null,null,1037,120,null,13.9,316,111,193,64.6,null,null,null,4.6,null,null,null,409,null,12.5,null,1216,null,479,9.9,19.2,150,null,null,171,null,483,null,502,null,110,468,null,7689,"60106",472,null,1030,42,412,896,null,null
1057,null,null,null,2570,6.7,null,40785,null,2864,null,1391,null,6067,2651,39,"2014",null,null,210,null,2702,2458,null,6383,2.5,15.0,null,37,5293,2052,null,null,3159,2869,2559,4324,null,2739,null,1100,4822,2478,null,null,5420,null,-569,1988,null,null,5176,null,83089,2302,5061,null,2525,12.6,null,2087,2547,null,null,170,null,852,2681,null,null,1.8,5034,null,null,null,null,534,12.9,null,1735,null,2554,5015,null,null,2979,318.7,2448,4993,879,null,null,null,2446,null,5418,null,949,null,2556,null,2591,null,3297,"Launceston",2413,null,null,5624,773,null,11.9,1562,781,913,64.9,null,null,null,5.3,null,null,null,2364,null,12.6,null,3755,20,2755,9.1,18.1,1314,null,null,1136,null,3404,null,2491,null,573,2456,null,42304,"60201",2908,null,4715,40,2196,4248,null,null
428,null,null,null,783,5.2,null,11443,null,960,null,405,null,1444,973,47,"2014",null,null,52,null,855,602,null,893,2.0,10.2,null,47,1673,896,null,null,720,749,640,1501,null,451,null,279,1102,455,null,null,843,null,-24,513,null,null,1906,null,22813,918,1403,null,933,7.9,null,466,734,null,null,21,null,247,392,null,null,2.2,967,null,null,null,null,126,15.6,null,566,null,925,1184,null,null,430,5.7,833,1484,228,null,null,null,750,null,1885,null,213,null,512,null,818,null,1179,"Meander Valley - West Tamar",894,null,null,1517,210,null,16.3,613,159,254,61.6,null,null,null,5.9,null,null,null,500,null,11.5,null,1477,4,768,12.7,17.8,256,null,null,266,null,463,null,620,null,154,544,null,11370,"60202",724,null,1812,47,813,1709,null,null
726,null,null,null,1195,6.5,null,19305,null,1489,null,659,null,2250,1562,46,"2014",null,null,82,null,1303,895,null,1609,1.9,10.2,null,47,2618,1489,null,null,1196,1212,1111,2137,null,803,null,466,1868,877,null,null,1556,null,-33,846,null,null,3172,null,37890,1577,2326,null,1610,8.9,null,705,1237,null,null,25,null,404,753,null,null,2.3,1823,null,null,null,null,213,14.9,null,944,null,1537,2184,null,null,806,2.4,1385,2360,378,null,null,null,1123,null,3026,null,401,null,946,null,1315,null,2033,"North East",1395,null,null,2334,291,null,16.2,1089,340,442,61.3,null,null,null,5.9,null,null,null,973,null,11.1,null,2104,4,1122,12.8,18.1,414,null,null,442,null,803,null,1131,null,255,1073,null,18585,"60203",1054,null,2972,46,1334,2823,null,null
179,null,null,null,395,5.8,null,6216,null,480,null,122,null,673,454,44,"2014",null,null,24,null,415,305,null,500,1.2,10.0,null,45,892,409,null,null,371,382,350,727,null,257,null,157,662,296,null,null,525,null,13,153,null,null,964,null,11727,522,783,null,510,9.6,null,146,399,null,null,3,null,80,268,null,null,2.2,597,null,null,null,null,74,16.3,null,210,null,545,675,null,null,224,0.6,301,774,129,null,null,null,375,null,1025,null,120,null,301,null,477,null,519,"Central Highlands (Tas.)",432,null,null,807,48,null,16.4,309,77,144,64.8,null,null,null,3.9,null,null,null,357,null,12.5,null,740,6,425,11.1,19.0,98,null,null,73,null,276,null,388,null,84,325,null,5511,"60301",302,null,954,44,368,777,null,null
342,null,null,null,667,7.4,null,9863,null,746,null,280,null,1130,678,45,"2014",null,null,29,null,740,612,null,738,1.4,9.7,null,45,1417,783,null,null,598,667,531,1119,null,378,null,215,1147,434,null,null,754,null,57,370,null,null,1436,null,19210,746,1307,null,758,8.6,null,273,674,null,null,9,null,187,376,null,null,2.4,897,null,null,null,null,108,15.3,null,431,null,783,1063,null,null,334,8.8,622,1229,184,null,null,null,555,null,1529,null,205,null,463,null,677,null,919,"Huon - Bruny Island",748,null,null,1407,140,null,15.3,488,176,210,62.2,null,null,null,5.2,null,null,null,535,null,13.3,null,1176,null,740,12.5,18.7,133,null,null,183,null,404,null,640,null,114,532,null,9347,"60302",532,null,1494,45,695,1478,null,null
177,null,null,null,184,6.6,null,3544,null,273,null,155,null,230,302,54,"2014",null,null,null,null,199,135,null,194,2.1,6.2,null,54,384,386,null,null,140,208,134,467,null,137,null,17,280,125,null,null,244,null,42,178,null,null,626,null,6863,352,348,null,324,7.3,null,143,182,null,null,null,null,86,107,null,null,2.2,254,null,null,null,null,5,13.9,null,249,null,298,256,null,null,86,2.1,332,364,16,null,null,null,182,null,571,null,53,null,129,null,185,null,578,"South East Coast",374,null,null,433,57,null,19.7,329,76,15,57.4,null,null,null,7.4,null,null,null,145,null,10.4,null,509,null,225,18.9,14.1,86,null,null,92,null,108,null,164,null,8,122,null,3319,"60303",90,null,726,54,336,722,null,null
805,null,null,null,1622,6.8,null,24395,null,1887,null,961,null,3463,1796,43,"2014",null,null,119,null,1732,1321,null,2684,2.3,12.4,null,42,3332,1529,null,null,1812,1680,1519,2347,null,1313,null,600,2627,1181,null,null,2561,null,-231,1311,null,null,3559,null,49773,1603,3154,null,1763,10.2,null,1146,1554,null,null,null,null,566,1248,null,null,2.1,2516,null,null,null,null,309,14.1,null,1204,null,1791,2974,null,null,1299,31.0,1766,3158,481,null,null,null,1604,null,3678,null,551,null,1335,null,1600,null,2401,"Burnie - Ulverstone",1647,null,null,3179,415,null,13.7,1197,493,596,62.0,null,null,null,6.2,null,null,null,1306,null,11.7,null,2116,6,1499,10.9,18.7,731,null,null,745,null,1385,null,1532,null,284,1455,null,25378,"60401",1651,null,3250,44,1485,3014,null,null
770,null,null,null,1532,6.1,null,22696,null,1673,null,822,null,3070,1603,43,"2014",null,null,186,null,1540,1271,null,2396,2.3,11.9,null,43,3013,1495,null,null,1559,1527,1355,2036,null,1174,null,627,2497,1142,null,null,2319,null,7,1136,null,null,3186,null,45776,1554,2947,null,1583,10.3,null,1068,1458,null,null,52,null,531,1145,null,null,2.0,2412,null,null,null,null,294,13.9,null,1064,null,1662,2697,null,null,1172,24.2,1592,2818,429,null,null,null,1360,null,3335,null,462,null,1270,null,1473,null,2145,"Devonport",1557,null,null,3050,383,null,13.8,1081,375,563,62.0,null,null,null,6.0,null,null,null,1226,null,12.1,null,2043,10,1523,11.2,18.5,685,null,null,605,null,1224,null,1415,null,335,1342,null,23080,"60402",1511,null,3111,43,1489,2984,null,null
313,null,null,null,652,6.6,null,9716,null,751,null,226,null,1276,628,42,"2014",null,null,53,null,627,479,null,994,1.4,12.4,null,42,1278,549,null,null,652,630,594,1197,null,482,null,288,957,596,null,null,957,null,-217,302,null,null,1376,null,18378,685,1220,null,748,11.2,null,252,690,null,null,5,null,161,475,null,null,2.2,1094,null,null,null,null,156,15.3,null,329,null,785,1145,null,null,441,1.0,539,1222,232,null,null,null,532,null,1536,null,210,null,498,null,651,null,732,"West Coast",514,null,null,1258,103,null,14.0,403,117,288,64.9,null,null,null,4.6,null,null,null,478,null,12.1,null,980,null,628,9.6,19.5,149,null,null,141,null,553,null,568,null,135,551,null,8662,"60403",624,null,1199,42,492,1041,null,null
170,null,null,null,488,6.7,null,14251,null,828,null,126,null,1275,710,34,"2014",null,null,65,null,851,902,null,2281,0.5,13.5,null,35,1815,552,null,null,678,885,678,5088,null,1733,null,256,2047,1558,null,null,3856,null,-608,163,null,null,1561,null,26281,730,967,null,851,25.7,null,143,480,null,null,48,null,81,2123,null,null,1.5,2892,null,null,null,null,13,14.0,null,217,null,1035,1359,null,null,1052,647.8,296,1032,175,null,null,null,552,null,1863,null,328,null,1334,null,964,null,532,"Darwin City",596,null,null,1991,68,null,11.0,315,109,171,79.6,null,null,null,1.7,null,null,null,1145,null,15.4,null,4480,36,1106,5.4,12.8,75,null,null,82,null,1229,null,479,null,242,681,null,12030,"70101",597,null,1326,33,330,882,null,null
366,null,null,null,1913,6.8,null,30316,null,2050,null,358,null,3858,1702,34,"2014",null,null,184,null,2022,2242,null,4064,0.5,13.5,null,34,4073,1256,null,null,2099,2104,2127,7312,null,2328,null,789,4648,2870,null,null,5123,null,-1357,372,null,null,3371,null,58470,1548,3827,null,1669,17.8,null,286,1830,null,null,95,null,171,2795,null,null,2.1,5265,null,null,null,null,36,13.8,null,611,null,1946,4218,null,null,1842,441.5,724,3732,563,null,null,null,1902,null,3996,null,900,null,2395,null,2051,null,1348,"Darwin Suburbs",1408,null,null,4312,102,null,10.8,737,236,609,71.3,null,null,null,1.9,null,null,null,2406,null,15.3,null,5955,85,2208,6.2,20.1,184,null,null,201,null,2222,null,1914,null,752,2091,null,28154,"70102",1759,null,2956,35,1041,2297,null,null
144,null,null,null,649,6.2,null,11907,null,727,null,84,null,1465,740,38,"2014",null,null,55,null,851,734,null,1729,0.2,14.7,null,37,1777,557,null,null,819,937,641,1791,null,549,null,293,1509,708,null,null,1347,null,476,100,null,null,1533,null,21686,665,1317,null,793,12.6,null,53,776,null,null,19,null,69,798,null,null,2.5,1390,null,null,null,null,24,16.1,null,196,null,986,1366,null,null,501,7.4,228,1480,233,null,null,null,704,null,1713,null,338,null,682,null,926,null,486,"Litchfield",587,null,null,2000,20,null,12.8,290,72,257,72.5,null,null,null,1.5,null,null,null,775,null,16.2,null,2267,21,1063,6.6,19.2,33,null,null,31,null,1228,null,668,null,273,725,null,9779,"70103",646,null,1252,38,384,941,null,null
758,null,null,null,2720,5.6,null,38670,null,2526,null,822,null,5084,2218,33,"2014",null,null,372,null,2403,2453,null,5780,1.1,14.0,null,33,4768,1582,null,null,2615,2554,3301,6461,null,3438,null,1069,5066,3375,null,null,6647,null,2195,1025,null,null,4252,null,77586,1826,5587,null,2034,17.1,null,890,2454,null,null,70,null,422,3209,null,null,2.3,6644,null,null,null,null,38,12.5,null,984,null,2415,6403,null,null,2835,138.6,1580,4790,659,null,null,null,2336,null,4941,null,1412,null,3269,null,2365,null,2054,"Armadale",1918,null,null,5189,331,null,10.3,1070,382,902,67.2,null,null,null,3.4,null,null,null,2613,null,13.2,null,8656,93,2635,6.7,21.6,559,null,null,603,null,2945,null,2867,null,1032,3102,null,38916,"50601",2469,null,3744,34,1560,3142,null,null
759,null,null,null,2028,4.6,null,30139,null,2102,null,921,null,4495,1899,38,"2014",null,null,260,null,1975,1996,null,4057,1.5,14.1,null,37,4002,1530,null,null,2253,2210,2008,4759,null,1914,null,765,3994,2017,null,null,3880,null,-252,1021,null,null,3673,null,60739,1715,3942,null,1774,12.8,null,914,1986,null,null,73,null,494,1966,null,null,2.0,3905,null,null,null,null,54,13.2,null,1206,null,1911,3903,null,null,1997,214.1,1680,3983,485,null,null,null,1997,null,4013,null,746,null,1888,null,2027,null,2292,"Kalamunda",1794,null,null,4413,324,null,11.8,1086,276,640,65.8,null,null,null,4.4,null,null,null,1998,null,13.8,null,4507,54,2203,8.8,19.5,590,null,null,527,null,2060,null,1914,null,714,1895,null,30600,"50605",2242,null,3509,39,1533,3063,null,null
1141,null,null,null,4537,5.2,null,62978,null,3816,null,1242,null,8436,3316,33,"2014",null,null,592,null,3888,4399,null,9573,1.1,14.5,null,33,7819,2411,null,null,4444,4382,4664,11164,null,5182,null,1686,9035,5373,null,null,10862,null,-764,1475,null,null,6573,null,123993,2898,8663,null,3257,17.3,null,1329,4109,null,null,87,null,644,5680,null,null,2.1,10568,null,null,null,null,44,12.3,null,1691,null,3619,9262,null,null,4564,974.8,2383,7798,1023,null,null,null,3689,null,7435,null,1938,null,5195,null,3931,null,3277,"Gosnells",2953,null,null,8949,472,null,10.0,1586,521,1467,68.6,null,null,null,3.1,null,null,null,4636,null,14.5,null,10400,129,4567,6.4,20.7,857,null,null,831,null,5009,null,4126,null,1644,4598,null,61015,"50604",3992,null,5851,34,2294,4705,null,null
197,null,null,null,946,4.8,null,11460,null,786,null,172,null,1563,682,34,"2014",null,null,88,null,802,811,null,1471,0.8,13.3,null,34,1691,471,null,null,763,963,949,1731,null,721,null,308,1553,813,null,null,1556,null,1014,215,null,null,1307,null,22757,550,1803,null,625,13.7,null,173,871,null,null,22,null,99,835,null,null,2.2,1567,null,null,null,null,14,14.1,null,253,null,743,1850,null,null,747,25.1,369,1783,216,null,null,null,912,null,1529,null,353,null,754,null,889,null,541,"Serpentine - Jarrahdale",511,null,null,1837,81,null,10.4,288,80,264,66.5,null,null,null,2.6,null,null,null,742,null,14.9,null,2745,23,874,6.3,23.9,92,null,null,116,null,724,null,857,null,295,901,null,11297,"50606",800,null,1061,35,417,888,null,null
427,null,null,null,1040,5.9,null,23247,null,1487,null,547,null,3053,1452,35,"2014",null,null,116,null,1403,1458,null,4823,2.2,16.9,null,34,2823,1066,null,null,1684,1433,1160,4922,null,2296,null,376,2929,2021,null,null,4971,null,-942,782,null,null,2839,null,46558,1315,2183,null,1387,19.0,null,1009,1024,null,null,21,null,284,2675,null,null,1.4,3868,null,null,null,null,null,12.3,null,736,null,1410,2393,null,null,2373,2292.6,974,1964,250,null,null,null,940,null,2897,null,484,null,1847,null,1420,null,1395,"South Perth",1343,null,null,2894,293,null,11.8,659,311,325,72.5,null,null,null,3.8,null,null,null,1471,null,12.5,null,3980,31,1461,7.5,14.0,716,null,null,498,null,2450,null,1143,null,374,1233,null,23311,"50607",1369,null,2658,37,1037,2103,null,null
977,null,null,null,3570,5.3,null,52127,null,3110,null,1039,null,6427,2780,35,"2014",null,null,590,null,3567,4088,null,7275,1.2,13.2,null,34,6944,1926,null,null,3196,4203,4028,7973,null,4359,null,1477,8379,4739,null,null,8845,null,632,1388,null,null,5509,null,104101,2215,6800,null,2729,17.4,null,1236,3086,null,null,74,null,610,4486,null,null,2.0,9233,null,null,null,null,42,12.8,null,1291,null,3232,7894,null,null,3610,702.2,2016,6218,838,null,null,null,3132,null,6342,null,1651,null,4494,null,3377,null,2638,"Cockburn",2397,null,null,8400,456,null,9.7,1347,416,1266,69.1,null,null,null,3.3,null,null,null,4291,null,16.1,null,8605,132,4197,6.3,20.1,780,null,null,778,null,3665,null,3230,null,1436,3866,null,51974,"50701",3231,null,4612,35,2019,3945,null,null
